split,model,seed,mean_pearson,median_pearson,sd_pearson,mean_spearman,median_spearman,mean_rmse,n_genes
matched_hop1,pca_ridge,6,0.6278435896200641,0.6337580104924073,0.1220064604407991,0.5756698409705865,0.5676754200250074,0.7226195400953292,50
matched_hop1,spatial_knn,6,0.05553823250207219,0.04933550602744047,0.05274303028539092,0.049404712561300225,0.04582440603245408,1.0097850232644605,50
matched_hop2,mean,6,0.0,0.0,0.0,,,1.0135012775659562,50
matched_hop2,pca_ridge,6,0.652052692769904,0.669827427147674,0.1188595756652349,0.603942735283345,0.6020930292073059,0.7325568228960038,50
matched_hop2,spatial_knn,6,0.00035742211475821176,-0.01459213842847848,0.08383069953936895,-0.004521132863986796,-0.011284712333323222,1.0576203725401434,50
matched_coord0.25,mean,6,0.0,0.0,0.0,,,0.9849774223566056,50
matched_coord0.25,pca_ridge,6,0.6309753044155157,0.6341886012247063,0.12461756190569076,0.5787086204681695,0.5728005538831696,0.7233579593896866,50
matched_coord0.25,spatial_knn,6,0.030720935102700977,0.023498628717777647,0.0590371767656678,0.025224888337517713,0.016066799365085777,1.0229015650632443,50
matched_coord0.5,mean,6,0.0,0.0,0.0,,,0.9919892019033432,50
matched_coord0.5,pca_ridge,6,0.6579632548421023,0.6853418250591814,0.12425162388810114,0.6032052760105507,0.5915354948724836,0.7066278278827667,50
matched_coord0.5,spatial_knn,6,-0.014097700092437028,-0.03388339595772602,0.08624871152505113,-0.014762857431294962,-0.013031982445288505,1.0409707535125745,50
matched_coord1.0,mean,6,0.0,0.0,0.0,,,1.0377902495861053,50
matched_coord1.0,pca_ridge,6,0.6445630920015916,0.6705333947646342,0.20565035148418984,0.6039752035895424,0.6546509699425284,0.7368292298913002,50
matched_coord1.0,spatial_knn,6,-0.03031712892746222,-0.041537640713490254,0.2411975115369548,-0.07278584961595597,-0.04491707759470915,1.0913151372926257,50
random,mean,7,0.0,0.0,0.0,,,0.9697378689050674,50
random,pca_ridge,7,0.645706637557809,0.660697872566888,0.11980884933117754,0.5891774941517329,0.5673042789180309,0.701633882522583,50
random,spatial_knn,7,0.020460411830707338,0.0185794465792476,0.08604024067959225,0.006601519834479156,-0.004253411130978095,1.0210106294181593,50
matched_hop0,mean,7,0.0,0.0,0.0,,,0.9794952231645584,50
matched_hop0,pca_ridge,7,0.67729041418517,0.7038774956211962,0.11958986528612332,0.6134014732711766,0.5920604664807405,0.683092994093895,50
matched_hop0,spatial_knn,7,0.08797108002183295,0.08659677998135197,0.07803673585336515,0.08920449934798072,0.09372299761884759,0.9967215851541227,50
matched_hop1,mean,7,0.0,0.0,0.0,,,0.9794952231645584,50
matched_hop1,pca_ridge,7,0.67729041418517,0.7038774956211962,0.11958986528612332,0.6134014732711766,0.5920604664807405,0.683092994093895,50
matched_hop1,spatial_knn,7,0.08797108002183295,0.08659677998135197,0.07803673585336515,0.08920449934798072,0.09372299761884759,0.9967215851541227,50
matched_hop2,mean,7,0.0,0.0,0.0,,,1.0075822615623473,50
matched_hop2,pca_ridge,7,0.6987559922046267,0.749197655986939,0.14815938436902082,0.6533262788577777,0.687198630919153,0.6733062100410462,50
matched_hop2,spatial_knn,7,0.04944352573675673,0.026508915541564503,0.11318669447939968,0.05530765533028688,0.03496232378327056,1.0220348376951052,50
matched_coord0.25,mean,7,0.0,0.0,0.0,,,0.9733754175901413,50
matched_coord0.25,pca_ridge,7,0.6787415170746826,0.705089510638286,0.131930307777225,0.6051856704716496,0.5937321050520181,0.6735738754272461,50
matched_coord0.25,spatial_knn,7,0.06424008684297278,0.054593273898961875,0.09649910380875974,0.0685092602390042,0.04903282100797985,0.9957748558698699,50
matched_coord0.5,mean,7,0.0,0.0,0.0,,,0.9913623756170273,50
matched_coord0.5,pca_ridge,7,0.6993157506709389,0.727886840347773,0.1419188959489636,0.6376884453458503,0.6669161567949073,0.6622112774848938,50
matched_coord0.5,spatial_knn,7,0.03140235705086956,0.015157759374766367,0.11099429586111986,0.04021888647282333,0.031391543481850304,1.0151511406206069,50
matched_coord1.0,mean,7,0.0,0.0,0.0,0.0,0.0,0.8155535912513733,50
matched_coord1.0,pca_ridge,7,0.0,0.0,0.0,0.0,0.0,0.5299927508831024,50
matched_coord1.0,spatial_knn,7,0.0,0.0,0.0,0.0,0.0,0.85615620582192,50
random,mean,8,0.0,0.0,0.0,,,0.9912542569637298,50
random,pca_ridge,8,0.6486973257513668,0.6594352195135784,0.12137380142527712,0.5907549310167403,0.5870533371467839,0.7137094914913178,50
