gene,model,random,strict,moran_i,inflation,dataset,platform,strict_type,strict_split
IGLC2,pca_ridge,0.8574897281444154,0.4468232156613091,0.3626695860502455,0.41066651248310626,anderson,ST_v1,spatial,matched_hop5
IGLC2,spatial_knn,-0.028383131948818967,-0.10075816967464077,0.3626695860502455,0.0723750377258218,anderson,ST_v1,spatial,matched_hop5
IGLC7,mean,0.0,0.0,0.1717310534306244,0.0,anderson,ST_v1,spatial,matched_hop5
IGLC7,pca_ridge,0.517879636710239,0.5124483887818452,0.1717310534306244,0.005431247928393779,anderson,ST_v1,spatial,matched_hop5
IGLC7,spatial_knn,0.024153507510055718,-0.033894706828094076,0.1717310534306244,0.058048214338149794,anderson,ST_v1,spatial,matched_hop5
ISG15,mean,0.0,0.0,0.1271166346287661,0.0,anderson,ST_v1,spatial,matched_hop5
ISG15,pca_ridge,0.6440802029562549,0.7664074240739673,0.1271166346287661,-0.12232722111771244,anderson,ST_v1,spatial,matched_hop5
ISG15,spatial_knn,-0.00043835220674821944,-0.2898343170959947,0.1271166346287661,0.2893959648892465,anderson,ST_v1,spatial,matched_hop5
ITGAV,mean,0.0,0.0,0.0819596278529162,0.0,anderson,ST_v1,spatial,matched_hop5
ITGAV,pca_ridge,0.44021769196107285,0.2406067951799362,0.0819596278529162,0.19961089678113667,anderson,ST_v1,spatial,matched_hop5
ITGAV,spatial_knn,-0.0029531207989564406,-0.040681858854574475,0.0819596278529162,0.037728738055618036,anderson,ST_v1,spatial,matched_hop5
JCHAIN,mean,0.0,0.0,0.1553856752080432,0.0,anderson,ST_v1,spatial,matched_hop5
JCHAIN,pca_ridge,0.46098693247874456,0.26141217295119634,0.1553856752080432,0.19957475952754822,anderson,ST_v1,spatial,matched_hop5
JCHAIN,spatial_knn,0.04314258485160083,-0.05243439099293111,0.1553856752080432,0.09557697584453194,anderson,ST_v1,spatial,matched_hop5
KRT15,mean,0.0,0.0,0.1219924971933015,0.0,anderson,ST_v1,spatial,matched_hop5
KRT15,pca_ridge,0.4385112260892221,0.3750012003000816,0.1219924971933015,0.0635100257891405,anderson,ST_v1,spatial,matched_hop5
KRT15,spatial_knn,0.05632960099935869,-0.009447180493026888,0.1219924971933015,0.06577678149238557,anderson,ST_v1,spatial,matched_hop5
KRT17,mean,0.0,0.0,0.0937079908018226,0.0,anderson,ST_v1,spatial,matched_hop5
KRT17,pca_ridge,0.4396437469881196,0.18748481112536264,0.0937079908018226,0.25215893586275695,anderson,ST_v1,spatial,matched_hop5
KRT17,spatial_knn,0.02604224203572597,-0.010827328500236575,0.0937079908018226,0.03686957053596254,anderson,ST_v1,spatial,matched_hop5
KRT18,mean,0.0,0.0,0.0813840488617422,0.0,anderson,ST_v1,spatial,matched_hop5
KRT18,pca_ridge,0.48185648310791657,0.48193764464079597,0.0813840488617422,-8.116153287940353e-05,anderson,ST_v1,spatial,matched_hop5
KRT18,spatial_knn,-0.00486460894127683,0.21382369404182064,0.0813840488617422,-0.21868830298309747,anderson,ST_v1,spatial,matched_hop5
KRT81,mean,0.0,0.0,0.1043875954089753,0.0,anderson,ST_v1,spatial,matched_hop5
KRT81,pca_ridge,0.8141685105246761,0.49916960597637816,0.1043875954089753,0.31499890454829793,anderson,ST_v1,spatial,matched_hop5
KRT81,spatial_knn,0.09404730667367749,-0.03439668535278982,0.1043875954089753,0.1284439920264673,anderson,ST_v1,spatial,matched_hop5
LAPTM4A,mean,0.0,0.0,0.1133900000184341,0.0,anderson,ST_v1,spatial,matched_hop5
LAPTM4A,pca_ridge,0.6002184563289599,0.06845016000900733,0.1133900000184341,0.5317682963199526,anderson,ST_v1,spatial,matched_hop5
LAPTM4A,spatial_knn,0.03331495719181168,0.11157025936184195,0.1133900000184341,-0.07825530217003027,anderson,ST_v1,spatial,matched_hop5
LTF,mean,0.0,0.0,0.1083520695333013,0.0,anderson,ST_v1,spatial,matched_hop5
LTF,pca_ridge,0.549420762825131,0.28346571321891667,0.1083520695333013,0.2659550496062143,anderson,ST_v1,spatial,matched_hop5
LTF,spatial_knn,0.059464662896029453,-0.13998689295190306,0.1083520695333013,0.1994515558479325,anderson,ST_v1,spatial,matched_hop5
MUC6,mean,0.0,0.0,0.1395612864681152,0.0,anderson,ST_v1,spatial,matched_hop5
MUC6,pca_ridge,0.7965446879695997,0.32612596206843875,0.1395612864681152,0.4704187259011609,anderson,ST_v1,spatial,matched_hop5
MUC6,spatial_knn,0.08520184455647356,-0.04077954653975144,0.1395612864681152,0.125981391096225,anderson,ST_v1,spatial,matched_hop5
MUCL1,mean,0.0,0.0,0.2035057087321183,0.0,anderson,ST_v1,spatial,matched_hop5
MUCL1,pca_ridge,0.8379244274404473,0.048804856119888364,0.2035057087321183,0.7891195713205589,anderson,ST_v1,spatial,matched_hop5
MUCL1,spatial_knn,0.03624080584427774,0.2477387473111509,0.2035057087321183,-0.21149794146687315,anderson,ST_v1,spatial,matched_hop5
POSTN,mean,0.0,0.0,0.1051747118003996,0.0,anderson,ST_v1,spatial,matched_hop5
POSTN,pca_ridge,0.6504472773800198,0.4602385537077761,0.1051747118003996,0.19020872367224373,anderson,ST_v1,spatial,matched_hop5
POSTN,spatial_knn,0.05221686616739711,-0.22710893210868374,0.1051747118003996,0.27932579827608084,anderson,ST_v1,spatial,matched_hop5
PSMB3,mean,0.0,0.0,0.1410456057197452,0.0,anderson,ST_v1,spatial,matched_hop5
PSMB3,pca_ridge,0.6358102010101818,0.2245236231772719,0.1410456057197452,0.4112865778329099,anderson,ST_v1,spatial,matched_hop5
PSMB3,spatial_knn,0.06495671813868939,0.27660580058880935,0.1410456057197452,-0.21164908245011996,anderson,ST_v1,spatial,matched_hop5
PTGDS,mean,0.0,0.0,0.1180275641648927,0.0,anderson,ST_v1,spatial,matched_hop5
PTGDS,pca_ridge,0.4121735698460248,0.21517029607900715,0.1180275641648927,0.19700327376701768,anderson,ST_v1,spatial,matched_hop5
PTGDS,spatial_knn,0.03537941571051401,0.04677181745734399,0.1180275641648927,-0.011392401746829976,anderson,ST_v1,spatial,matched_hop5
PVALB,mean,0.0,0.0,0.0796546336923996,0.0,anderson,ST_v1,spatial,matched_hop5
PVALB,pca_ridge,0.4123861696298424,0.11389348465777109,0.0796546336923996,0.2984926849720713,anderson,ST_v1,spatial,matched_hop5
PVALB,spatial_knn,0.07550859325604901,0.0,0.0796546336923996,0.07550859325604901,anderson,ST_v1,spatial,matched_hop5
RHOB,mean,0.0,0.0,0.1073805445901473,0.0,anderson,ST_v1,spatial,matched_hop5
RHOB,pca_ridge,0.4840871354171886,0.5109844551909251,0.1073805445901473,-0.02689731977373644,anderson,ST_v1,spatial,matched_hop5
RHOB,spatial_knn,0.03593336991030323,0.14270734031667606,0.1073805445901473,-0.10677397040637283,anderson,ST_v1,spatial,matched_hop5
S100A8,mean,0.0,0.0,0.1058392848922515,0.0,anderson,ST_v1,spatial,matched_hop5
S100A8,pca_ridge,0.8277150178867227,0.8255002271006241,0.1058392848922515,0.0022147907860986527,anderson,ST_v1,spatial,matched_hop5
S100A8,spatial_knn,0.0017852261917017706,-0.20232274844293743,0.1058392848922515,0.2041079746346392,anderson,ST_v1,spatial,matched_hop5
S100A9,mean,0.0,0.0,0.1576748455991876,0.0,anderson,ST_v1,spatial,matched_hop5
S100A9,pca_ridge,0.8355780605785895,0.8386905632423887,0.1576748455991876,-0.0031125026637991438,anderson,ST_v1,spatial,matched_hop5
S100A9,spatial_knn,-0.07770155330781475,-0.062325573268301245,0.1576748455991876,-0.015375980039513508,anderson,ST_v1,spatial,matched_hop5
SCGB2A1,mean,0.0,0.0,0.0810778348273614,0.0,anderson,ST_v1,spatial,matched_hop5
SCGB2A1,pca_ridge,0.3742966853160613,0.31907699389275035,0.0810778348273614,0.05521969142331096,anderson,ST_v1,spatial,matched_hop5
SCGB2A1,spatial_knn,0.03303447106226081,-0.0362298982894715,0.0810778348273614,0.0692643693517323,anderson,ST_v1,spatial,matched_hop5
SCGB2A2,mean,0.0,0.0,0.3962425932715133,0.0,anderson,ST_v1,spatial,matched_hop5
SCGB2A2,pca_ridge,0.7841069797016663,0.604892826547181,0.3962425932715133,0.1792141531544853,anderson,ST_v1,spatial,matched_hop5
SCGB2A2,spatial_knn,-0.028391589256812434,0.03058435637129479,0.3962425932715133,-0.05897594562810722,anderson,ST_v1,spatial,matched_hop5
SCGB3A1,mean,0.0,0.0,0.0887373266319377,0.0,anderson,ST_v1,spatial,matched_hop5
SCGB3A1,pca_ridge,0.7867889733232101,0.8675428932562341,0.0887373266319377,-0.08075391993302405,anderson,ST_v1,spatial,matched_hop5
SCGB3A1,spatial_knn,0.01284869276283982,-0.1509488562560293,0.0887373266319377,0.16379754901886912,anderson,ST_v1,spatial,matched_hop5
SERP1,mean,0.0,0.0,0.090222842022612,0.0,anderson,ST_v1,spatial,matched_hop5
SERP1,pca_ridge,0.4598316416457339,0.35077929451299605,0.090222842022612,0.10905234713273787,anderson,ST_v1,spatial,matched_hop5
SERP1,spatial_knn,0.00831412145982666,-0.0066712032433375364,0.090222842022612,0.014985324703164197,anderson,ST_v1,spatial,matched_hop5
SLC9A3R1,mean,0.0,0.0,0.1121974228583603,0.0,anderson,ST_v1,spatial,matched_hop5
SLC9A3R1,pca_ridge,0.7615684053946147,0.8249236237962215,0.1121974228583603,-0.06335521840160685,anderson,ST_v1,spatial,matched_hop5
SLC9A3R1,spatial_knn,-0.00535828645440835,0.24484834657932045,0.1121974228583603,-0.2502066330337288,anderson,ST_v1,spatial,matched_hop5
STOM,mean,0.0,0.0,0.0846943610009284,0.0,anderson,ST_v1,spatial,matched_hop5
STOM,pca_ridge,0.3645971953789631,0.15985275083531147,0.0846943610009284,0.20474444454365165,anderson,ST_v1,spatial,matched_hop5
STOM,spatial_knn,0.05180745186882849,0.019068709380799964,0.0846943610009284,0.03273874248802853,anderson,ST_v1,spatial,matched_hop5
TFF1,mean,0.0,0.0,0.1088890464636705,0.0,anderson,ST_v1,spatial,matched_hop5
TFF1,pca_ridge,0.6710060194638713,0.4370399666108745,0.1088890464636705,0.23396605285299676,anderson,ST_v1,spatial,matched_hop5
TFF1,spatial_knn,0.08288146104306396,-0.0001858644667679,0.1088890464636705,0.08306732550983185,anderson,ST_v1,spatial,matched_hop5
TFF3,mean,0.0,0.0,0.1554767375059992,0.0,anderson,ST_v1,spatial,matched_hop5
TFF3,pca_ridge,0.7341434839718427,0.44168245963225666,0.1554767375059992,0.29246102433958604,anderson,ST_v1,spatial,matched_hop5
TFF3,spatial_knn,0.07793112012360244,0.15936522585167545,0.1554767375059992,-0.08143410572807301,anderson,ST_v1,spatial,matched_hop5
ENSG00000007312,mean,0.0,0.0,0.1516946392528602,0.0,thrane,ST_v1,spatial,matched_hop2
ENSG00000007312,pca_ridge,0.6755570536284808,0.5852162900444464,0.1516946392528602,0.09034076358403442,thrane,ST_v1,spatial,matched_hop2
ENSG00000007312,spatial_knn,0.02379739607055616,-0.04703798588648699,0.1516946392528602,0.07083538195704316,thrane,ST_v1,spatial,matched_hop2
ENSG00000011465,mean,0.0,0.0,0.1647689780610995,0.0,thrane,ST_v1,spatial,matched_hop2
ENSG00000011465,pca_ridge,0.48332057733713985,0.5503594927177937,0.1647689780610995,-0.06703891538065387,thrane,ST_v1,spatial,matched_hop2
ENSG00000011465,spatial_knn,-0.02733781462652405,0.003912451514983869,0.1647689780610995,-0.031250266141507915,thrane,ST_v1,spatial,matched_hop2
ENSG00000019582,mean,0.0,0.0,0.2721271499091866,0.0,thrane,ST_v1,spatial,matched_hop2
ENSG00000019582,pca_ridge,0.747852882460157,0.7781357773730065,0.2721271499091866,-0.030282894912849523,thrane,ST_v1,spatial,matched_hop2
ENSG00000019582,spatial_knn,-0.03307603370052058,0.1672527906116518,0.2721271499091866,-0.20032882431217236,thrane,ST_v1,spatial,matched_hop2
ENSG00000068831,mean,0.0,0.0,0.1537849994048688,0.0,thrane,ST_v1,spatial,matched_hop2
ENSG00000068831,pca_ridge,0.5469574557330178,0.5789531788896649,0.1537849994048688,-0.031995723156647116,thrane,ST_v1,spatial,matched_hop2
ENSG00000068831,spatial_knn,-0.01245973373217725,0.03201784750327808,0.1537849994048688,-0.04447758123545533,thrane,ST_v1,spatial,matched_hop2
ENSG00000087086,mean,0.0,0.0,0.1742076799627259,0.0,thrane,ST_v1,spatial,matched_hop2
ENSG00000087086,pca_ridge,0.5547614155343229,0.510876847302364,0.1742076799627259,0.043884568231958854,thrane,ST_v1,spatial,matched_hop2
ENSG00000087086,spatial_knn,0.07513864906091242,0.13784015154858834,0.1742076799627259,-0.06270150248767592,thrane,ST_v1,spatial,matched_hop2
ENSG00000101335,mean,0.0,0.0,0.2413059481132959,0.0,thrane,ST_v1,spatial,matched_hop2
ENSG00000101335,pca_ridge,0.5317816671480224,0.4764981445684321,0.2413059481132959,0.05528352257959035,thrane,ST_v1,spatial,matched_hop2
ENSG00000101335,spatial_knn,-0.02338539311616334,0.03273457591519398,0.2413059481132959,-0.05611996903135732,thrane,ST_v1,spatial,matched_hop2
ENSG00000102879,mean,0.0,0.0,0.1583010882604621,0.0,thrane,ST_v1,spatial,matched_hop2
ENSG00000102879,pca_ridge,0.6232280901707101,0.7027848838395369,0.1583010882604621,-0.07955679366882673,thrane,ST_v1,spatial,matched_hop2
ENSG00000102879,spatial_knn,0.04442459783582183,0.027273134265651415,0.1583010882604621,0.017151463570170417,thrane,ST_v1,spatial,matched_hop2
ENSG00000104419,pca_ridge,0.7439151548248766,0.704208338277097,0.1574565036034451,0.03970681654777963,thrane,ST_v1,spatial,matched_hop2
ENSG00000104419,spatial_knn,0.006514567775730158,-0.03292185439362759,0.1574565036034451,0.03943642216935775,thrane,ST_v1,spatial,matched_hop2
ENSG00000104894,pca_ridge,0.6855876546140585,0.6759044703289587,0.1884588677252927,0.009683184285099733,thrane,ST_v1,spatial,matched_hop2
ENSG00000104894,spatial_knn,0.05531332709881955,-0.10602054433410564,0.1884588677252927,0.16133387143292519,thrane,ST_v1,spatial,matched_hop2
ENSG00000104921,pca_ridge,0.5117792789622554,0.6226604290840426,0.2075898428622362,-0.11088115012178723,thrane,ST_v1,spatial,matched_hop2
ENSG00000104921,spatial_knn,0.09826545260590902,0.01773193127281548,0.2075898428622362,0.08053352133309354,thrane,ST_v1,spatial,matched_hop2
ENSG00000105369,mean,0.0,0.0,0.231657568717529,0.0,thrane,ST_v1,spatial,matched_hop2
ENSG00000105369,pca_ridge,0.7209342641201427,0.7421538097045259,0.231657568717529,-0.021219545584383215,thrane,ST_v1,spatial,matched_hop2
ENSG00000105369,spatial_knn,0.050798125468112035,-0.0379445579651139,0.231657568717529,0.08874268343322594,thrane,ST_v1,spatial,matched_hop2
ENSG00000105664,mean,0.0,0.0,0.198360995717282,0.0,thrane,ST_v1,spatial,matched_hop2
ENSG00000105664,pca_ridge,0.44432820231411785,0.4102673643497818,0.198360995717282,0.034060837964336066,thrane,ST_v1,spatial,matched_hop2
ENSG00000105664,spatial_knn,-0.0001620455744401894,-0.01537586123916937,0.198360995717282,0.01521381566472918,thrane,ST_v1,spatial,matched_hop2
ENSG00000107317,mean,0.0,0.0,0.166452402616557,0.0,thrane,ST_v1,spatial,matched_hop2
ENSG00000107317,pca_ridge,0.5923178011948111,0.6088842923845804,0.166452402616557,-0.016566491189769272,thrane,ST_v1,spatial,matched_hop2
ENSG00000107317,spatial_knn,-0.03478842730084683,0.0166391321722636,0.166452402616557,-0.05142755947311043,thrane,ST_v1,spatial,matched_hop2
ENSG00000108821,mean,0.0,0.0,0.2957076281853752,0.0,thrane,ST_v1,spatial,matched_hop2
ENSG00000108821,pca_ridge,0.6574580758108027,0.6626818263982079,0.2957076281853752,-0.005223750587405207,thrane,ST_v1,spatial,matched_hop2
ENSG00000108821,spatial_knn,-0.0321476458610743,-0.10542591252171114,0.2957076281853752,0.07327826666063685,thrane,ST_v1,spatial,matched_hop2
ENSG00000110799,mean,0.0,0.0,0.1690940526378662,0.0,thrane,ST_v1,spatial,matched_hop2
ENSG00000110799,pca_ridge,0.4730790200081051,0.649648313998229,0.1690940526378662,-0.1765692939901239,thrane,ST_v1,spatial,matched_hop2
ENSG00000110799,spatial_knn,0.04205719343790318,0.03815536854489856,0.1690940526378662,0.00390182489300462,thrane,ST_v1,spatial,matched_hop2
ENSG00000115306,mean,0.0,0.0,0.1595852592400134,0.0,thrane,ST_v1,spatial,matched_hop2
ENSG00000115306,pca_ridge,0.70858462243425,0.6421810071812973,0.1595852592400134,0.06640361525295269,thrane,ST_v1,spatial,matched_hop2
ENSG00000115306,spatial_knn,-0.015944266761832908,-0.11190380698222376,0.1595852592400134,0.09595954022039085,thrane,ST_v1,spatial,matched_hop2
ENSG00000115461,mean,0.0,0.0,0.1562028913486758,0.0,thrane,ST_v1,spatial,matched_hop2
ENSG00000115461,pca_ridge,0.6693703379642463,0.6503024030998983,0.1562028913486758,0.01906793486434799,thrane,ST_v1,spatial,matched_hop2
ENSG00000115461,spatial_knn,-0.08257778574627549,-0.06070855617402189,0.1562028913486758,-0.021869229572253596,thrane,ST_v1,spatial,matched_hop2
ENSG00000118785,mean,0.0,0.0,0.300753145196416,0.0,thrane,ST_v1,spatial,matched_hop2
ENSG00000118785,pca_ridge,0.6946964223732135,0.6485164427421788,0.300753145196416,0.04617997963103471,thrane,ST_v1,spatial,matched_hop2
ENSG00000118785,spatial_knn,0.041255777911302985,-0.05461109088264943,0.300753145196416,0.09586686879395241,thrane,ST_v1,spatial,matched_hop2
ENSG00000125730,mean,0.0,0.0,0.1533475657384171,0.0,thrane,ST_v1,spatial,matched_hop2
ENSG00000125730,pca_ridge,0.5995517900558348,0.6078469769141492,0.1533475657384171,-0.00829518685831443,thrane,ST_v1,spatial,matched_hop2
ENSG00000125730,spatial_knn,-0.08880145652038779,-0.03990302979629518,0.1533475657384171,-0.04889842672409261,thrane,ST_v1,spatial,matched_hop2
ENSG00000126709,mean,0.0,0.0,0.2020547039117358,0.0,thrane,ST_v1,spatial,matched_hop2
ENSG00000126709,pca_ridge,0.7757797154475095,0.7938419704635156,0.2020547039117358,-0.018062255016006112,thrane,ST_v1,spatial,matched_hop2
ENSG00000126709,spatial_knn,-0.06165672300379251,0.002956633465715176,0.2020547039117358,-0.0646133564695077,thrane,ST_v1,spatial,matched_hop2
ENSG00000129538,mean,0.0,0.0,0.1871251643603853,0.0,thrane,ST_v1,spatial,matched_hop2
ENSG00000129538,pca_ridge,0.749987918442906,0.6978814467331931,0.1871251643603853,0.05210647170971294,thrane,ST_v1,spatial,matched_hop2
ENSG00000129538,spatial_knn,-0.057810784830942465,-0.024477983763377988,0.1871251643603853,-0.03333280106756448,thrane,ST_v1,spatial,matched_hop2
ENSG00000132465,pca_ridge,0.5762364688334324,0.578612189690511,0.2658941433791481,-0.0023757208570786004,thrane,ST_v1,spatial,matched_hop2
ENSG00000132465,spatial_knn,-0.02092082733075498,0.01282918877067698,0.2658941433791481,-0.03375001610143196,thrane,ST_v1,spatial,matched_hop2
ENSG00000137077,pca_ridge,0.6527067165253894,0.7728157312468206,0.3491952864954268,-0.1201090147214312,thrane,ST_v1,spatial,matched_hop2
ENSG00000137077,spatial_knn,0.07504282801580552,0.1534152753955219,0.3491952864954268,-0.0783724473797164,thrane,ST_v1,spatial,matched_hop2
ENSG00000137818,mean,0.0,0.0,0.2088112837476471,0.0,thrane,ST_v1,spatial,matched_hop2
ENSG00000137818,pca_ridge,0.4793972301642029,0.4372750665943064,0.2088112837476471,0.042122163569896454,thrane,ST_v1,spatial,matched_hop2
ENSG00000137818,spatial_knn,-0.006375793958826585,0.21454277188050805,0.2088112837476471,-0.22091856583933464,thrane,ST_v1,spatial,matched_hop2
ENSG00000139329,mean,0.0,0.0,0.1748544316399678,0.0,thrane,ST_v1,spatial,matched_hop2
ENSG00000139329,pca_ridge,0.4424098945289149,0.41787766162351997,0.1748544316399678,0.024532232905394913,thrane,ST_v1,spatial,matched_hop2
ENSG00000139329,spatial_knn,-0.00923028242627576,-0.018154190885572775,0.1748544316399678,0.008923908459297015,thrane,ST_v1,spatial,matched_hop2
ENSG00000140105,mean,0.0,0.0,0.1714495704597315,0.0,thrane,ST_v1,spatial,matched_hop2
ENSG00000140105,pca_ridge,0.6015631532376968,0.5926776020728174,0.1714495704597315,0.008885551164879435,thrane,ST_v1,spatial,matched_hop2
ENSG00000140105,spatial_knn,-0.04058811910767919,0.01805316957150722,0.1714495704597315,-0.058641288679186415,thrane,ST_v1,spatial,matched_hop2
ENSG00000143341,pca_ridge,0.6828379627847029,0.6629279100171205,0.1788033450035842,0.019910052767582398,thrane,ST_v1,spatial,matched_hop2
ENSG00000143341,spatial_knn,0.02636519270492079,0.09897129049815999,0.1788033450035842,-0.0726060977932392,thrane,ST_v1,spatial,matched_hop2
ENSG00000145824,mean,0.0,0.0,0.1516569403745314,0.0,thrane,ST_v1,spatial,matched_hop2
ENSG00000145824,pca_ridge,0.42933946682091023,0.508007846234645,0.1516569403745314,-0.07866837941373478,thrane,ST_v1,spatial,matched_hop2
ENSG00000145824,spatial_knn,-0.05888457320254372,-0.0055235490732973395,0.1516569403745314,-0.053361024129246384,thrane,ST_v1,spatial,matched_hop2
ENSG00000153064,mean,0.0,0.0,0.2147060805600264,0.0,thrane,ST_v1,spatial,matched_hop2
ENSG00000153064,pca_ridge,0.5293984799689871,0.5042304311470295,0.2147060805600264,0.025168048821957667,thrane,ST_v1,spatial,matched_hop2
ENSG00000153064,spatial_knn,0.005082144236773589,-0.016481248140896472,0.2147060805600264,0.021563392377670063,thrane,ST_v1,spatial,matched_hop2
ENSG00000156738,mean,0.0,0.0,0.2790927331473883,0.0,thrane,ST_v1,spatial,matched_hop2
ENSG00000156738,pca_ridge,0.7595958702107702,0.7283584012456394,0.2790927331473883,0.0312374689651308,thrane,ST_v1,spatial,matched_hop2
ENSG00000156738,spatial_knn,0.03645463186643419,-0.006907494784492036,0.2790927331473883,0.043362126650926223,thrane,ST_v1,spatial,matched_hop2
ENSG00000160307,pca_ridge,0.8713478363361314,0.8787065205932851,0.2034363446355774,-0.0073586842571536915,thrane,ST_v1,spatial,matched_hop2
ENSG00000160307,spatial_knn,-0.05714056380346365,-0.12045316928001251,0.2034363446355774,0.06331260547654886,thrane,ST_v1,spatial,matched_hop2
ENSG00000162511,mean,0.0,0.0,0.1702604207728458,0.0,thrane,ST_v1,spatial,matched_hop2
ENSG00000162511,pca_ridge,0.6934275656142248,0.71888453954445,0.1702604207728458,-0.02545697393022517,thrane,ST_v1,spatial,matched_hop2
ENSG00000162511,spatial_knn,-0.005907046333956981,0.04779297236562556,0.1702604207728458,-0.05370001869958254,thrane,ST_v1,spatial,matched_hop2
ENSG00000164692,pca_ridge,0.5934251297783895,0.5226263826318688,0.207343391349689,0.07079874714652068,thrane,ST_v1,spatial,matched_hop2
ENSG00000164692,spatial_knn,0.06914091986068846,-0.059216298352541365,0.207343391349689,0.12835721821322982,thrane,ST_v1,spatial,matched_hop2
ENSG00000168542,mean,0.0,0.0,0.2305697492086675,0.0,thrane,ST_v1,spatial,matched_hop2
ENSG00000168542,pca_ridge,0.5813428101763731,0.4859465653219157,0.2305697492086675,0.09539624485445741,thrane,ST_v1,spatial,matched_hop2
ENSG00000168542,spatial_knn,-0.004655870225952109,-0.024286933096779595,0.2305697492086675,0.019631062870827484,thrane,ST_v1,spatial,matched_hop2
ENSG00000169442,mean,0.0,0.0,0.2510612277641204,0.0,thrane,ST_v1,spatial,matched_hop2
ENSG00000169442,pca_ridge,0.7614114629357103,0.8163258803764173,0.2510612277641204,-0.05491441744070702,thrane,ST_v1,spatial,matched_hop2
ENSG00000169442,spatial_knn,0.07305924750600938,0.02844113250443315,0.2510612277641204,0.04461811500157623,thrane,ST_v1,spatial,matched_hop2
ENSG00000173369,pca_ridge,0.7110088570871782,0.7449935721681366,0.1663807856543726,-0.03398471508095835,thrane,ST_v1,spatial,matched_hop2
ENSG00000173369,spatial_knn,-0.061254664010908066,-0.04566946165746895,0.1663807856543726,-0.015585202353439118,thrane,ST_v1,spatial,matched_hop2
ENSG00000182492,pca_ridge,0.7659583712567481,0.7415452701113019,0.2461415634244518,0.02441310114544626,thrane,ST_v1,spatial,matched_hop2
ENSG00000182492,spatial_knn,-0.05859457158183695,-0.08251779393260457,0.2461415634244518,0.023923222350767617,thrane,ST_v1,spatial,matched_hop2
ENSG00000185664,mean,0.0,0.0,0.2274301683596527,0.0,thrane,ST_v1,spatial,matched_hop2
ENSG00000185664,pca_ridge,0.9176597302197889,0.9074183678736712,0.2274301683596527,0.01024136234611761,thrane,ST_v1,spatial,matched_hop2
ENSG00000185664,spatial_knn,-0.1778242418261855,0.006464265002710461,0.2274301683596527,-0.18428850682889597,thrane,ST_v1,spatial,matched_hop2
ENSG00000196092,mean,0.0,0.0,0.1877689474640897,0.0,thrane,ST_v1,spatial,matched_hop2
ENSG00000196092,pca_ridge,0.544594867043159,0.5290059523799118,0.1877689474640897,0.015588914663247189,thrane,ST_v1,spatial,matched_hop2
ENSG00000196092,spatial_knn,0.027666195863397858,0.05142650377091702,0.1877689474640897,-0.023760307907519165,thrane,ST_v1,spatial,matched_hop2
ENSG00000204287,pca_ridge,0.735097680503238,0.7416912537349243,0.1991559324888003,-0.0065935732316863005,thrane,ST_v1,spatial,matched_hop2
ENSG00000204287,spatial_knn,0.03283803967152601,0.01461850129397955,0.1991559324888003,0.01821953837754646,thrane,ST_v1,spatial,matched_hop2
ENSG00000204382,pca_ridge,0.7171279059273556,0.7281533785635746,0.2299616170403105,-0.011025472636219003,thrane,ST_v1,spatial,matched_hop2
ENSG00000204382,spatial_knn,-0.07193241408903951,-0.04123962858487173,0.2299616170403105,-0.030692785504167784,thrane,ST_v1,spatial,matched_hop2
ENSG00000206503,mean,0.0,0.0,0.1519253375073515,0.0,thrane,ST_v1,spatial,matched_hop2
ENSG00000206503,pca_ridge,0.6977050768941968,0.6686527859711736,0.1519253375073515,0.029052290923023194,thrane,ST_v1,spatial,matched_hop2
ENSG00000206503,spatial_knn,0.02312450031689607,0.07793873589784026,0.1519253375073515,-0.054814235580944184,thrane,ST_v1,spatial,matched_hop2
ENSG00000227507,mean,0.0,0.0,0.1927751115198895,0.0,thrane,ST_v1,spatial,matched_hop2
ENSG00000227507,pca_ridge,0.743741949010065,0.7636205673799282,0.1927751115198895,-0.019878618369863266,thrane,ST_v1,spatial,matched_hop2
ENSG00000227507,spatial_knn,0.006659691638410381,0.08385622220205943,0.1927751115198895,-0.07719653056364906,thrane,ST_v1,spatial,matched_hop2
ENSG00000234745,mean,0.0,0.0,0.1887170127746887,0.0,thrane,ST_v1,spatial,matched_hop2
ENSG00000234745,pca_ridge,0.8002292617066082,0.8172144471516232,0.1887170127746887,-0.016985185445014928,thrane,ST_v1,spatial,matched_hop2
ENSG00000234745,spatial_knn,-0.061856147268204396,0.038359881086110735,0.1887170127746887,-0.10021602835431513,thrane,ST_v1,spatial,matched_hop2
ENSG00000245532,mean,0.0,0.0,0.2202819647367754,0.0,thrane,ST_v1,spatial,matched_hop2
ENSG00000245532,pca_ridge,0.7433942681599357,0.7570556152987189,0.2202819647367754,-0.013661347138783198,thrane,ST_v1,spatial,matched_hop2
ENSG00000245532,spatial_knn,-0.051434583652276725,0.04956981045567319,0.2202819647367754,-0.10100439410794992,thrane,ST_v1,spatial,matched_hop2
ENSG00000251562,mean,0.0,0.0,0.381169413856624,0.0,thrane,ST_v1,spatial,matched_hop2
ENSG00000251562,pca_ridge,0.6273872664301168,0.6656682241986278,0.381169413856624,-0.03828095776851104,thrane,ST_v1,spatial,matched_hop2
ENSG00000251562,spatial_knn,0.262934427132789,0.1386163768836438,0.381169413856624,0.12431805024914516,thrane,ST_v1,spatial,matched_hop2
